what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245994096992
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245994110874
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245994117600
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245994128124
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994146219
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245994146231
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994146978
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994148404
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994149876
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994150851
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994151052
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994152492
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994161835
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245994267268
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245994276379
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994303821
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245994303837
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994304248
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994305687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994308040
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994360823
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245994360842
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994361309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994362548
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994365247
