what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245987375747
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987389238
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987395505
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245987395514
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987400846
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987402331
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1245987402336
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245987402336
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987405302
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987472311
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245987472319
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987484954
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987486396
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987490125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987491559
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987495310
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987495352
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987501784
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987514907
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987516275
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987516322
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245987519482
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987520277
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.pageDown,1245987524485
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.pageUp,1245987526492
