what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245987527585
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245987529219
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987532032
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987534105
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987538986
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245987555198
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987590760
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987597874
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987600182
closed,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987600186
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987612112
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987616559
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987618309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987623796
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987625113
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987625162
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245987637858
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987639260
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987641438
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987641488
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987641693
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987643138
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1245987645319
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245987646093
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245987647534
