what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1245992086540
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245992088825
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992091132
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992127033
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245992127061
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992131253
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992133843
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245992133861
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992137864
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992148461
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245992148472
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245992151856
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992153410
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992353956
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992360549
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992362360
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245992364008
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1245992364950
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992365065
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992367098
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1245992367102
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245992367102
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992369022
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245992386005
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245992387426
