what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987061661
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987063689
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987064694
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245987066819
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245987066972
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987071003
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987071962
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987075342
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1245987075358
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245987080070
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987080404
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987081171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987109623
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987115997
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987117746
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987124221
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987131766
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987135716
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987155657
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245987160999
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987162647
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987180037
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245987180071
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987183481
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245987209262
