what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.team.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.team.ui,1245984103860
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1245984103860
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1245984103862
started,bundle,org.eclipse.jdt.core,3.4.4.v_894_R34x,org.eclipse.jdt.core,1245984103863
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1245984103868
started,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1245984103872
started,bundle,com.collabnet.subversion.merge,1.9.0.4,com.collabnet.subversion.merge,1245984103872
started,bundle,org.tigris.subversion.clientadapter,1.6.0.2,org.tigris.subversion.clientadapter,1245984103872
started,bundle,org.tigris.subversion.subclipse.core,1.6.2,org.tigris.subversion.subclipse.core,1245984103872
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1245984103872
started,bundle,org.tigris.subversion.subclipse.ui,1.6.2,org.tigris.subversion.subclipse.ui,1245984103874
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245984110885
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1245984111179
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984113392
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.2.200902130801,org.eclipse.cdt.managedbuilder.ui,1245984118413
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984165522
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245984165532
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.3,org.tigris.subversion.clientadapter.javahl,1245984165624
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.2,org.tigris.subversion.clientadapter.svnkit,1245984165627
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1245984169848
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984185519
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984188787
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984189841
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984192863
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984195855
