what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993542961
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993546013
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993549031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993551247
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993553040
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993559270
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993563437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993566155
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245993569599
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245993570954
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993573062
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1245993579421
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1245993579440
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1245993579482
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993668120
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245993668132
started,bundle,org.eclipse.equinox.p2.metadata.generator,1.0.4.v20081217,org.eclipse.equinox.p2.metadata.generator,1245993668466
started,bundle,org.eclipse.equinox.p2.director.app,1.0.1.R34x_v20080729,org.eclipse.equinox.p2.director.app,1245993668470
started,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1245993668485
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200902130801,org.eclipse.cdt.debug.mi.ui,1245993668503
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200902130801,org.eclipse.cdt.debug.mi.core,1245993668547
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993669037
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993680771
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245993685768
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245993694128
