what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985588085
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245985588100
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985592761
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245985629520
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985637149
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985640722
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985775280
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245985775299
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1245985777802
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245985819531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985822110
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245985875412
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985970303
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245985970314
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985976082
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985977103
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1245985977108
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245985977108
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245985995722
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985995733
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245985996271
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245985998849
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245985998926
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245986014103
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245986027694
