what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.3,org.tigris.subversion.clientadapter.javahl,1245983127602
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.2,org.tigris.subversion.clientadapter.svnkit,1245983127622
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245983127993
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1245983140715
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245983143590
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245983149742
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245983149763
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245983149791
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1245983166924
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1245983167076
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1245983167218
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1245983167383
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1245983186421
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245983189935
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1245983219820
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1245983219995
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1245983221154
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245983223062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245983246377
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245983247740
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245983254960
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1245983258341
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245983264287
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245983267729
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1245983282091
