what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993695666
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993713290
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245993713299
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993716175
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993718032
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993719969
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993719999
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993720194
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993721913
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993732069
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993737632
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245993737650
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1245993746685
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245993748028
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993750579
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993754335
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245993754347
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993754712
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993756082
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1245993758595
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993766425
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993797661
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245993805402
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245993910058
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245993915238
