what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1245991217028
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1245991217030
stopped,bundle,com.collabnet.subversion.merge,1.9.0.4,com.collabnet.subversion.merge,1245991217030
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.7,org.tigris.subversion.subclipse.graph,1245991217030
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.2,org.tigris.subversion.subclipse.ui,1245991217031
stopped,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1245991217035
stopped,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1245991217041
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1245991217041
stopped,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1245991217042
stopped,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1245991217042
stopped,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1245991217042
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1245991217043
stopped,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1245991217046
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk,1245991217047
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.4.R34x_v20090123,org.eclipse.equinox.p2.ui,1245991217047
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1245991217048
stopped,bundle,org.eclipse.cdt,5.0.2.200902130801,org.eclipse.cdt,1245991217048
stopped,bundle,org.eclipse.cdt.doc.user,5.0.2.200902130801,org.eclipse.cdt.doc.user,1245991217049
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1245991217049
stopped,bundle,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui,1245991217050
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1245991217051
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1245991217051
