what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984198597
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984202778
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984212963
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245984232963
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984236947
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984345142
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245984345153
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984349347
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984364930
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245984364940
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984371210
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984451542
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245984451553
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984458216
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984465321
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245984465332
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1245984470162
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984470333
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984472378
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1245984472383
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245984472383
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984475590
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245984479424
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245984479435
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245984493093
