what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.renameResource,1245989456054
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.rename,1245989456054
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989463835
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989464037
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989466844
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989466882
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989480109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989486785
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989488387
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989492430
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989493945
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989493975
activated,editor,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare.CompareEditor,1245989495507
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989535543
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989537406
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989537462
closed,editor,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare.CompareEditor,1245989537462
closed,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989540637
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245989543935
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989544140
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245989544180
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245989546340
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989548228
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989550898
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245989550934
