what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991389394
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200902130801,org.eclipse.cdt.debug.core,1245991389437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991390459
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245991393987
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245991395547
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245991405998
started,bundle,org.eclipse.cdt.launch,5.0.2.200902130801,org.eclipse.cdt.launch,1245991407767
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991411308
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991458571
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1245991473147
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991545257
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991547380
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1245991547405
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991554454
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991563421
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1245991563460
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991574593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991583410
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1245991583439
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991597021
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991598530
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991601479
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991610641
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1245991610669
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245991618250
