what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986028726
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986042281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986043063
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986045304
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245986053063
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986057457
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986082574
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245986082585
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986085033
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986086041
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245986091128
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245986091172
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245986103109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986104742
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986153148
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245986153156
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245986165663
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245986224826
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986226561
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986284792
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245986284800
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986286966
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245986288367
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1245986290573
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245986316319
