what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994768987
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994770228
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994772000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994775981
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994782188
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994787731
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245994787742
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994792719
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994792996
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994799288
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994814103
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245994814112
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994816708
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994816928
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1245994820317
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245994864355
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1245994952223
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994989193
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245994994693
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1245994994709
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245995020055
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245995022405
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245995023699
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245995105004
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1245995105027
